,FQD_score_german,FQD_score_italian,FQD_score_french,FQD_score_chineese,FQD_score_spanish,normalized_FQD_score_german,normalized_FQD_score_italian,normalized_FQD_score_french,normalized_FQD_score_chineese,normalized_FQD_score_spanish
26,0.031095147132873535,0.034005582332611084,0.02144491672515869,0.018572509288787842,0.04304146766662598,0.05652515261591843,0.07398964727755354,0.025268613069094982,0.02982019189038007,0.05202562945858203
27,0.06468790769577026,0.046395063400268555,0.03991883993148804,0.04616272449493408,0.03440499305725098,0.11759026447936145,0.10094669543662141,0.04703637409294338,0.07411901108171491,0.0415864690913973
28,0.17936336994171143,0.09382182359695435,0.1429927945137024,0.16009128093719482,0.14336293935775757,0.32604797419717774,0.20413789865723783,0.16848806500177732,0.25704257600705127,0.17328713703238754
29,0.16771602630615234,0.18159765005111694,0.14313596487045288,0.13734006881713867,0.12902581691741943,0.30487536646564917,0.39512064991255147,0.16865676214729625,0.2205132548488185,0.15595743630054185
30,0.06417626142501831,0.027920663356781006,0.04480123519897461,0.08623498678207397,0.04137861728668213,0.11666019096844879,0.06075007307910882,0.05278928386850226,0.13845899133856723,0.05001569339462084
31,0.06651091575622559,0.031713902950286865,0.04422008991241455,0.31196731328964233,0.015179157257080078,0.12090413893547322,0.06900340845632282,0.05210452234943082,0.500894566519239,0.018347637022895498
32,0.04995328187942505,0.024296879768371582,0.026201486587524414,0.09532123804092407,0.016087591648101807,0.09080557758063436,0.05286544028639229,0.030873263196781058,0.15304786636673925,0.01944568833663958
33,0.0705571174621582,0.044793009757995605,0.05402827262878418,0.07880151271820068,0.06007969379425049,0.1282593474879889,0.09746094514955733,0.06366147076063924,0.12652381355692952,0.0726202335028705
34,0.06153059005737305,0.031447649002075195,0.013693451881408691,0.048938870429992676,0.004372119903564453,0.11185087445762867,0.0684240927880322,0.016135088347843402,0.07857638794184624,0.005284853754240756
35,0.08063626289367676,0.09232884645462036,0.08699935674667358,0.11316931247711182,0.08075124025344849,0.14658127557458367,0.2008894771530195,0.10251118729131783,0.18170471505221217,0.09760653848094929
36,0.06016075611114502,0.026668071746826172,0.034423768520355225,0.06789290904998779,0.13487887382507324,0.10936078249260134,0.058024682712167396,0.04056155009640652,0.10900897150450346,0.1630321979898694
37,0.10274237394332886,0.11933279037475586,0.12136805057525635,0.08990579843521118,0.1590781807899475,0.18676589039911465,0.2596446915776295,0.14300770260140022,0.14435284249169433,0.19228261064167415
38,0.035824716091156006,0.030164659023284912,0.02989518642425537,0.12709182500839233,0.04221320152282715,0.0651225900596985,0.06563256161275673,0.03522553718004847,0.20405868586048972,0.051024479858438485
39,0.03215545415878296,0.021870017051696777,0.015997648239135742,0.047159016132354736,0.014950275421142578,0.058452584778735904,0.04758506939986424,0.018850115096998663,0.07571865583903832,0.01807098082941887
40,0.3118059039115906,0.13915473222732544,0.05089646577835083,0.08507007360458374,0.05198580026626587,0.5668027682905609,0.30277329706223277,0.05997127337637557,0.13658860802195769,0.06283690681516957
41,0.04077404737472534,0.04592663049697876,0.0522686243057251,0.11018747091293335,0.02143651247024536,0.07411951271255766,0.0999274785489796,0.061588083112841585,0.17691707351618952,0.02591108594148138
42,0.20989930629730225,0.10534524917602539,0.20181995630264282,0.10512441396713257,0.11397457122802734,0.3815563735714368,0.22921058221808258,0.23780391011117982,0.16878783485234988,0.13776455383587236
43,0.15041708946228027,0.07847315073013306,0.1257542371749878,0.11976534128189087,0.04222148656845093,0.2734292603466886,0.17074223733863914,0.1481759313875981,0.19229529164686848,0.05103449423627527
44,0.023343026638031006,0.015048325061798096,0.025209546089172363,0.07126832008361816,0.02799248695373535,0.04243330373942859,0.032742423570405334,0.02970446307366445,0.1144285277478313,0.0338354847374938
45,0.2119131088256836,0.14819401502609253,0.19084519147872925,0.07730752229690552,0.06807351112365723,0.385217075300199,0.3224409797035906,0.22487238196137999,0.12412506417958513,0.08228259515180915
46,0.0361100435256958,0.024945974349975586,0.027499794960021973,0.04130220413208008,0.03621476888656616,0.06564125989855438,0.05427774107611354,0.032403055546362,0.06631496493270535,0.04377399825872304
47,0.03797036409378052,0.028247416019439697,0.06781941652297974,0.08479785919189453,0.04061591625213623,0.06902296124397549,0.06146102192477015,0.07991152881173597,0.13615154086032466,0.04909379426656696
48,0.038050830364227295,0.053393781185150146,0.052043616771698,0.08055514097213745,0.14288169145584106,0.06916923328961064,0.11617451420873157,0.06132295749904726,0.12933943715281415,0.17270543856724946
49,0.12846612930297852,0.019758105278015137,0.02269923686981201,0.1000138521194458,0.13491249084472656,0.23352667969607485,0.042989969162820774,0.026746574239078516,0.16058232237028786,0.1630728318682863
50,0.022344231605529785,0.007275998592376709,0.012775540351867676,0.020951449871063232,0.11996543407440186,0.040617688429274434,0.015831386070123264,0.015053516307463892,0.033639816272928204,0.14500588560835562
51,0.02410060167312622,0.01763671636581421,0.008815109729766846,0.006454169750213623,0.018705546855926514,0.04381042796166762,0.03837424855612022,0.010386954344930355,0.010362999254966532,0.022610087641295937
52,0.08930045366287231,0.08060187101364136,0.07408064603805542,0.09693628549575806,0.012199759483337402,0.16233109100093202,0.17537390955205553,0.08728911430223635,0.15564098478399532,0.014746351479373965
53,0.1237708330154419,0.06124305725097656,0.071006178855896,0.10079741477966309,0.82731494307518,0.22499154330876903,0.13325297873560044,0.08366648005452107,0.16184040971577238,1.0
54,0.04688858985900879,0.042246460914611816,0.03612983226776123,0.07120466232299805,0.05631387233734131,0.08523456293587715,0.09192016104119638,0.042571799220548254,0.11432631891739028,0.06806837456957537
55,0.029386579990386963,0.011324942111968994,0.019181132316589355,0.028202295303344727,0.00645136833190918,0.053419309513598856,0.024641082364500178,0.022601203582496687,0.045281765724536675,0.00779810236185499
56,0.009406447410583496,0.016334950923919678,0.017773032188415527,0.07177364826202393,0.010525226593017578,0.017099310484411843,0.035541865705109005,0.020942043979774252,0.11523988211532085,0.012722294422204081
57,0.21386146545410156,0.2608976364135742,0.1729298233985901,0.2934810519218445,0.21712207794189453,0.3887588090985113,0.5676616578621578,0.20376276454729758,0.47121304559824945,0.2624419728943933
58,0.04552239179611206,0.04459953308105469,0.12509506940841675,0.04558110237121582,0.12509506940841675,0.08275108030031926,0.09703997835769002,0.1473992362450944,0.0731851592395395,0.15120622640699938
59,0.25308138132095337,0.07796674966812134,0.08238381147384644,0.3555571436882019,0.2638760209083557,0.4600529959873786,0.1696404092845095,0.09707270595892642,0.5708823502671737,0.31895483612857556
60,0.2297724485397339,0.2630382776260376,0.24564063549041748,0.20004838705062866,0.3865191340446472,0.4176818849547608,0.57231926764747,0.2894376676952429,0.32119766163804964,0.4671971669253054
61,0.06699401140213013,0.0774582028388977,0.03678041696548462,0.06100565195083618,0.034776151180267334,0.12178231295760127,0.16853391246743862,0.0433383809621549,0.09795079908069473,0.04203509880930849
62,0.04914534091949463,0.01487886905670166,0.011776506900787354,0.05660080909729004,0.005833745002746582,0.08933689789279407,0.03237372098590786,0.013876358582217077,0.09087838823947682,0.007051562914770404
63,0.1417432427406311,0.17348945140838623,0.15659451484680176,0.1800224781036377,0.07483440637588501,0.257661892274864,0.37747882132410787,0.18451492591363208,0.28904408425720834,0.0904546876960436
64,0.06103020906448364,0.06044197082519531,0.14882707595825195,0.11929649114608765,0.06782722473144531,0.11094127903310494,0.1315099739042089,0.17536257902959987,0.1915425063844631,0.0819849015602869
65,0.2604132890701294,0.05623525381088257,0.06882679462432861,0.2372807264328003,0.19618439674377441,0.47338097973666265,0.12235699384579232,0.08109851901007714,0.38097786480202545,0.23713398304551422
66,0.09910911321640015,0.12296640872955322,0.0907018780708313,0.12859386205673218,0.254295289516449,0.18016132831486587,0.26755072286716,0.106873855603285,0.20647035489336737,0.30737432487153227
67,0.0745161771774292,0.04153597354888916,0.07032150030136108,0.08706724643707275,0.01107645034790039,0.13545614883256488,0.09037428175621225,0.08285972563712889,0.13979526652531607,0.013388574754826956
68,0.026187479496002197,0.08654665946960449,0.03227972984313965,0.04237335920333862,0.043161988258361816,0.04760396637779924,0.18830858759286623,0.03803523659871228,0.06803481033706424,0.05217130623545956
69,0.2618939280509949,0.18006420135498047,0.1870020627975464,0.3518409729003906,0.23259180784225464,0.47607249372601274,0.3917841703517472,0.22034403647777287,0.5649156705372997,0.281140689508646
70,0.08782005310058594,0.06470489501953125,0.0733371376991272,0.09623265266418457,0.019658565521240234,0.15964001041023565,0.14078524961411376,0.08641304094952895,0.15451123268347466,0.023762029276060987
71,0.021733462810516357,0.01137232780456543,0.02611643075942993,0.010794401168823242,0.01041632890701294,0.03950742942807197,0.024744184212785614,0.03077304220316927,0.017331670047309865,0.012590666592651529
72,0.15318119525909424,0.11125373840332031,0.14132380485534668,0.22274786233901978,0.14703071117401123,0.27845386763875096,0.24206628035247085,0.1665215001509548,0.35764391419626107,0.1777204804869668
73,0.005980312824249268,0.005087018013000488,0.014339864253997803,0.021259069442749023,0.014644145965576172,0.010871263480594251,0.011068599430774047,0.016896753852902867,0.03413372991890763,0.017700953170643883
74,0.1776145100593567,0.09162193536758423,0.08459782600402832,0.15869516134262085,0.13197332620620728,0.3228688867223772,0.19935137913960405,0.09968147176671194,0.25480096792145235,0.15952017729627432
75,0.376819908618927,0.23019081354141235,0.2253568172454834,0.3673374056816101,0.2867944836616516,0.6849855970792398,0.5008497148553034,0.26553731348917864,0.5897967259678856,0.3466570547851669
76,0.04437446594238281,0.04690772294998169,0.02716892957687378,0.06769031286239624,0.027374327182769775,0.08066437413225463,0.1020621407159963,0.03201319798817066,0.10868368328852127,0.03308829687745575
77,0.03271889686584473,0.025373458862304688,0.010531604290008545,0.043279170989990234,0.0755050778388977,0.059476814147172215,0.0552078624042936,0.012409494060440037,0.06948918074550241,0.09126534797963709
78,0.07277816534042358,0.019359230995178223,0.27083873748779297,0.3695574998855591,0.08503550291061401,0.13229678099650918,0.04212209800719041,0.3191285057704765,0.5933613067800917,0.10278505251082247
79,0.07271456718444824,0.07481098175048828,0.06304663419723511,0.10603976249694824,0.050084054470062256,0.1321811719056257,0.1627740855644184,0.07428777559346657,0.17025751744512377,0.06053821084926715
80,0.07410329580307007,0.14412027597427368,0.10740005970001221,0.13460928201675415,0.05543285608291626,0.13470561071396145,0.31357733325967063,0.12654926635265376,0.21612870656543398,0.06700346436234152
81,0.05132526159286499,0.040763258934020996,0.0387115478515625,0.06086009740829468,0.06595867872238159,0.0932995701335453,0.08869300834593251,0.045613825932041635,0.09771709686727063,0.07972633515161534
82,0.07570719718933105,0.17493796348571777,0.11205190420150757,0.2381473183631897,0.07570701837539673,0.13762119180729188,0.3806304956851552,0.13203051894300563,0.3823692638523829,0.09150943943367325
83,0.05961364507675171,0.08162200450897217,0.0547025203704834,0.08840852975845337,0.03867870569229126,0.10836624093194579,0.17759351726703068,0.06445593458666346,0.14194882955098456,0.046752230999852415
84,0.06779444217681885,0.058179378509521484,0.029664576053619385,0.11339157819747925,0.011777222156524658,0.12323734058784894,0.12658702275840372,0.03495380976289079,0.1820615846483868,0.014235618209697974
85,0.16360384225845337,0.1649070382118225,0.18558663129806519,0.1442527174949646,0.16387122869491577,0.29740021483571266,0.35880519612565304,0.2186762383451175,0.2316121959634211,0.19807610833496306
86,0.32445991039276123,0.3226848244667053,0.29957515001296997,0.35011589527130127,0.29686546325683594,0.5898052934878169,0.7020982976912189,0.35298852313357054,0.5621458877932702,0.3588301434357897
87,0.030277371406555176,0.01030266284942627,0.01602315902709961,0.14243578910827637,0.011360585689544678,0.055038595233611626,0.022416805886583818,0.018880174371887132,0.22869493774400804,0.013732017482510052
88,0.1070934534072876,0.022909700870513916,0.1572015881538391,0.18871599435806274,0.21578079462051392,0.19467530748009237,0.049847214732748335,0.18523023833124672,0.3030023843942045,0.26082072437309006
89,0.1127973198890686,0.05101257562637329,0.08181530237197876,0.08117526769638062,0.12135326862335205,0.20504382852235545,0.11099348422256408,0.09640283361339787,0.13033511193924507,0.14668340196484256
90,0.11045461893081665,0.08306950330734253,0.10106587409973145,0.15756738185882568,0.0452350378036499,0.20078525335076752,0.18074298693446691,0.11908571695452841,0.2529902064226,0.05467706207116714
91,0.04979962110519409,0.05325484275817871,0.06187880039215088,0.0406494140625,0.08664476871490479,0.09052625214830295,0.1158722118082871,0.07291172098391101,0.06526684591492454,0.10473021932532128
92,0.046627700328826904,0.042224109172821045,0.03173738718032837,0.07270115613937378,0.0664413571357727,0.08476031645902898,0.09187152809389193,0.037396196079529605,0.1167290877431228,0.08030976271796267
93,0.061932504177093506,0.07520639896392822,0.09005701541900635,0.08619022369384766,0.21999961137771606,0.11258147623816037,0.16363443482419904,0.10611401612894306,0.1383871197733414,0.265920132022641
94,0.020187199115753174,0.01938796043395996,0.01066213846206665,0.04721027612686157,0.021129250526428223,0.03669662245928165,0.04218460755545907,0.012563302032416084,0.07580095882984288,0.02553968941091575
95,0.05801796913146973,0.03607100248336792,0.04562234878540039,0.06952780485153198,0.06004667282104492,0.10546561209216916,0.07848359098420377,0.0537567992209872,0.11163395840540827,0.07258032008329081
96,0.4268176555633545,0.022763490676879883,0.03106623888015747,0.41630810499191284,0.01591891050338745,0.7758717868094687,0.04952909041344749,0.03660538431494043,0.6684240269226481,0.019241798485718
97,0.016933798789978027,0.06279802322387695,0.045870840549468994,0.0244443416595459,0.03841632604598999,0.030782572780094174,0.13663627561367647,0.05404959622334708,0.03924799948704182,0.046435085019726347
98,0.05103492736816406,0.04295778274536133,0.05298393964767456,0.08733409643173218,0.08105117082595825,0.092771798922961,0.09346785595621322,0.06243093675288019,0.14022372058326024,0.09796907336781761
99,0.11673283576965332,0.11822324991226196,0.11822324991226196,0.15463346242904663,0.16015833616256714,0.21219783174987525,0.25723055207343654,0.13930219465188964,0.24827950861286444,0.19358822614640941
100,0.521663099527359,0.45960068702697754,0.5289146900177002,0.48251277208328247,0.48018622398376465,0.9482823761254551,1.0,0.6232185248709334,0.7747221675928145,0.5804153279490802
101,0.05781292915344238,0.019491493701934814,0.0062348246574401855,0.03694802522659302,0.04029524326324463,0.10509288924995812,0.042409875367373284,0.007346613200253151,0.059323900070771,0.04870618741216481
102,0.11950927972793579,0.05153679847717285,0.10040366649627686,0.10039544105529785,0.13254261016845703,0.21724486742226834,0.1121340889466778,0.11830543998254034,0.16119500114602128,0.16020828753166372
103,0.05545651912689209,0.03439772129058838,0.03405332565307617,0.036686718463897705,0.018396198749542236,0.10080939365578048,0.07484286370506284,0.040125058522967647,0.05890434621997197,0.022236169504800184
104,0.032906413078308105,0.02966207265853882,0.037542521953582764,0.055249571800231934,0.025087833404541016,0.05981768218833382,0.06453903358163371,0.04423636668347259,0.08870884312140792,0.030324544732154478
105,0.11852860450744629,0.05224180221557617,0.11129963397979736,0.14119255542755127,0.13598453998565674,0.21546219040979794,0.11366803694858992,0.13114412149354915,0.2266988031135413,0.16436864913283594
106,0.026634156703948975,0.037780702114105225,0.041388511657714844,0.025798559188842773,0.00487440824508667,0.048415938755569446,0.08220355754548607,0.048768083300712056,0.04142232966271565,0.00589198441633126
107,0.04657953977584839,0.032733023166656494,0.06015372276306152,0.07202863693237305,0.034393906593322754,0.08467276993097476,0.07122081147768682,0.07087906786750427,0.11564929164399745,0.04157306855702578
108,0.017937064170837402,0.027850329875946045,0.029699325561523438,0.0685114860534668,0.020644187927246094,0.032606314315005845,0.06059704140492415,0.03499475499013373,0.11000215806097982,0.024953380009219712
109,0.03208601474761963,0.041889190673828125,0.03201436996459961,0.06959444284439087,0.07856446504592896,0.058326357420835945,0.09114281201148204,0.03772256395431166,0.11174095229345418,0.094963319099108
110,0.03573286533355713,0.054715096950531006,0.027842938899993896,0.03820478916168213,0.04984837770462036,0.06495562322834757,0.11904943467765175,0.03280738088639218,0.06134175886276407,0.06025334142504669
111,0.03071880340576172,0.05146688222885132,0.05544579029083252,0.07093751430511475,0.05518895387649536,0.055841032840999685,0.11198196508750947,0.06533172701156817,0.11389738635368563,0.06670865260616798
112,0.02450394630432129,0.05023461580276489,0.047037601470947266,0.05760747194290161,0.2991456389427185,0.044543630134121714,0.10930079828065023,0.055424386657790516,0.09249468499726533,0.36158625871741684
113,0.06165248155593872,0.16115564107894897,0.1472311019897461,0.10843765735626221,0.05694401264190674,0.11207244951935005,0.3506429016257929,0.173482048318353,0.17410757479403915,0.06883004365224071
114,0.08032310009002686,0.04227805137634277,0.03601580858230591,0.047813475131988525,0.029612958431243896,0.14601200644290438,0.09198889560672001,0.042437445498908904,0.07676945448907786,0.03579419617813157
115,0.10703521966934204,0.1298666000366211,0.11347657442092896,0.11286312341690063,0.1177750825881958,0.19456944985891791,0.2825641676075521,0.13370920302801545,0.1812130982338831,0.14235834347349127
116,0.16095727682113647,0.18271803855895996,0.2504451870918274,0.18403410911560059,0.13916146755218506,0.29258927307994104,0.3975583926071695,0.2950988545432215,0.29548515459803365,0.1682086947349985
117,0.18757766485214233,0.2726236581802368,0.1442001461982727,0.313739538192749,0.29656076431274414,0.34097996636393046,0.5931751504573701,0.16991068339462972,0.5037400488745784,0.3584618448782239
118,0.13425815105438232,0.14002114534378052,0.07986539602279663,0.10914909839630127,0.05918550491333008,0.244055449890556,0.3046584397876128,0.09410526557904883,0.1752498637454847,0.071539401155335
119,0.3065185546875,0.09454536437988281,0.266778826713562,0.13302910327911377,0.10283756256103516,0.5571913946963707,0.20571217958344779,0.3143447266822681,0.21359157332215545,0.12430292455495547
120,0.020419955253601074,0.0612107515335083,0.01589369773864746,0.0438460111618042,0.04072976112365723,0.03711972789498924,0.13318268791576307,0.01872763057502322,0.07039929870195742,0.04923140190446809
121,0.06890630722045898,0.07119035720825195,0.06762826442718506,0.07141947746276855,0.07624328136444092,0.12525849520953633,0.15489632622825428,0.07968629494592447,0.11467122586955263,0.09215763624948294
122,0.07536345720291138,0.026433944702148438,0.07173973321914673,0.07749909162521362,0.06959450244903564,0.13699633929827124,0.0575152688001357,0.08453082467146592,0.12443264768242912,0.08412106201252179
123,0.014823675155639648,0.020180165767669678,0.03610086441040039,0.03204244375228882,0.013395071029663086,0.026946777995223513,0.04390828889578828,0.04253766649252069,0.05144750385077511,0.016191159631452165
124,0.05102187395095825,0.04299288988113403,0.07293307781219482,0.10045170783996582,0.25376808643341064,0.09274807034666908,0.09354424210544608,0.08593693855590995,0.16128534303360212,0.3067370790300477
125,0.10020685195922852,0.07330119609832764,0.07268553972244263,0.09282523393630981,0.07323551177978516,0.18215680406631954,0.1594890920838271,0.08564526526476085,0.14904028492147003,0.0885220568653117
126,0.04164367914199829,0.06907773017883301,0.04470264911651611,0.0673629641532898,0.0472559928894043,0.07570033430205156,0.15029966973689704,0.05267312022208748,0.1081580925611973,0.057119849804505296
127,0.019869983196258545,0.018793165683746338,0.005994915962219238,0.14803683757781982,0.08779364824295044,0.036119985550488884,0.04089045240572276,0.007063929598790325,0.23768797500668712,0.10611890373398325
128,0.05650317668914795,0.04859459400177002,0.050967276096343994,0.09180593490600586,0.15672612190246582,0.1027120137456717,0.10573243682709833,0.06005470893377628,0.14740369951943666,0.1894396080242832
129,0.017811715602874756,0.023054778575897217,0.021403074264526367,0.03606522083282471,0.018496990203857422,0.032378454972805316,0.05016287498271909,0.025219310239721838,0.05790647030704279,0.022357999094167105
130,0.017993509769439697,0.060326576232910156,0.012179851531982422,0.027597665786743164,0.03968524932861328,0.03270892144627731,0.13125889820825848,0.014351618192427995,0.04431097323765132,0.047968869838196114
131,0.01795494556427002,0.017711758613586426,0.0022995471954345703,0.05121350288391113,0.004340648651123047,0.03263881921403588,0.03853752557120369,0.0027096891209040398,0.08222853530822231,0.0052468135276377195
132,0.07331955432891846,0.0772010087966919,0.06644612550735474,0.04450327157974243,0.02497631311416626,0.13328092098947514,0.16797430935378874,0.07829338466820715,0.07145459530614559,0.03018974688371834
133,0.08067744970321655,0.032144248485565186,0.03616607189178467,0.04824870824813843,0.07191681861877441,0.1466561451920162,0.06993975480175785,0.042614500246558044,0.0774682643016998,0.08692811373393751
134,0.0624384880065918,0.0591006875038147,0.06030917167663574,0.10381215810775757,0.05602741241455078,0.11350125653104684,0.12859160800236344,0.07106223279486204,0.16668087828775327,0.06772212205242728
135,0.03336697816848755,0.10197573900222778,0.03291124105453491,0.09868371486663818,0.01801973581314087,0.06065490003768401,0.2218791978339015,0.038779344116103245,0.15844665546006176,0.021781127703238107
136,0.050558626651763916,0.008675038814544678,0.0165252685546875,0.049177467823028564,0.04514724016189575,0.09190597676246438,0.01887541950780345,0.019471808324364858,0.0789594796536958,0.054570938484450715
137,0.0325239896774292,0.010963499546051025,0.09993445873260498,0.05253690481185913,0.02553868293762207,0.05912251074774486,0.02385465518462234,0.11775257406683466,0.0843533879882613,0.030869499796596457
138,0.06426817178726196,0.06217396259307861,0.06502395868301392,0.12764906883239746,0.06056243181228638,0.11682726614946316,0.1352784437249362,0.07661765032512564,0.20495339593145692,0.07320373311510155
139,0.08001375198364258,0.033709704875946045,0.03234589099884033,0.07552635669708252,0.00696033239364624,0.14544967168968484,0.0733458767431021,0.038113194063960416,0.12126522665143104,0.008413302162921896
140,0.009256899356842041,0.12864893674850464,0.01811826229095459,0.08343887329101562,0.09780991077423096,0.01682746117885734,0.2799147743262651,0.021348827438078026,0.13396955459248297,0.118225854263353
141,0.052551209926605225,0.061368346214294434,0.07789468765258789,0.10252439975738525,0.05421757698059082,0.09552810601104429,0.13352558261622433,0.09178318659391456,0.1646132548966691,0.06553452083921783
142,0.44998443126678467,0.17844057083129883,0.5376291573047638,0.45499324798583984,0.0860787034034729,0.8179844838947977,0.3882514730595519,0.6334867521032493,0.7305368499678684,0.10404599956765265
143,0.016643285751342773,0.031944334506988525,0.037076711654663086,0.04740321636199951,0.03961759805679321,0.030254476520519585,0.06950478172106683,0.04368750398895532,0.07611074345918513,0.04788709776017633
144,0.23909908533096313,0.1758447289466858,0.22920572757720947,0.2189897894859314,0.23442018032073975,0.4346358985405084,0.3826034370914022,0.2700724714720011,0.351609956556462,0.2833506969916917
145,0.10252135992050171,0.06212258338928223,0.10838764905929565,0.061871230602264404,0.13923722505569458,0.18636412984710346,0.1351666527900657,0.12771293954337118,0.09934057121146653,0.1683002650532039
146,0.121235191822052,0.011594891548156738,0.011924266815185547,0.012989282608032227,-1.1920928955078125e-07,0.22038224027664702,0.025228438680078465,0.014050463587937908,0.020855769272178384,0.0
147,0.10119825601577759,0.05244368314743042,0.0898061990737915,0.07765060663223267,0.04491579532623291,0.18395898401820795,0.11410728972864372,0.10581848008050689,0.12467592001106305,0.05429118431797422
148,0.1676369309425354,0.1288546919822693,0.03716033697128296,0.15278726816177368,0.029716432094573975,0.304731586462273,0.28036245681718497,0.04378603941575094,0.24531526112777108,0.0359192678322658
149,0.14121782779693604,0.1367374062538147,0.1378222107887268,0.13950645923614502,0.18285608291625977,0.25670678999169827,0.29751367623322134,0.16239558374470967,0.22399160892298403,0.22102365889559353
